code,label
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X67,Intentional self-poisoning by and exposure to other gases and vapours
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X68,Intentional self-poisoning by and exposure to pesticides
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X70,"Intentional self-harm by hanging, strangulation and suffocation"
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X71,Intentional self-harm by drowning and submersion
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
X72,Intentional self-harm by handgun discharge
